PROVINCE;PRESENTATION;LABORATORY;YEAR;MONTH;SALES UNITS
PICHINCHA;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Jul-19;8156.287598
PICHINCHA;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Ago-19;6084.045898
PICHINCHA;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Septiembre 2019;6593.136719
PICHINCHA;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Oct-19;6551.429688
PICHINCHA;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Nov-19;6774.054688
PICHINCHA;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Dic-19;7135.394531
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Ene-16;42.84905624
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Feb-16;62.58488464
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Mar-16;32.32019806
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Abr-16;31.44403458
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;May-16;61.53779602
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Jun-16;62.68307114
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Jul-16;222.696579
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Ago-16;142.9277954
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Septiembre 2016;213.0697632
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Oct-16;129.3323364
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Nov-16;212.8773193
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Dic-16;195.6956635
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Ene-17;176.7003021
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Feb-17;251.0326538
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Mar-17;306.9918518
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Abr-17;267.4848022
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;May-17;340.6959839
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Jun-17;243.7251892
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Jul-17;345.756958
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Ago-17;337.2079468
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Septiembre 2017;400.8216858
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Oct-17;264.3936157
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Nov-17;390.2693176
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Dic-17;259.4451294
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Ene-18;252.1820068
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Feb-18;312.0558777
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Mar-18;404.6978455
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Abr-18;362.937439
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;May-18;432.1291809
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Jun-18;292.1833801
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Jul-18;345.4508972
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Ago-18;218.953186
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Septiembre 2018;319.632843
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Oct-18;307.6850281
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Nov-18;289.8592834
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Dic-18;298.2005005
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Ene-19;314.8582153
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Feb-19;374.5230713
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Mar-19;351.9695129
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Abr-19;317.525238
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;May-19;407.6788025
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Jun-19;473.6577148
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Jul-19;485.2059937
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Ago-19;418.6101685
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Septiembre 2019;336.95401
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Oct-19;426.8680725
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Nov-19;428.9414063
PICHINCHA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Dic-19;580.482666
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Ene-16;4748.75293
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Feb-16;4891.567871
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Mar-16;4599.25293
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Abr-16;4638.542969
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2016;May-16;4231.755859
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Jun-16;4525.253418
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Jul-16;4173.098633
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Ago-16;4669.539063
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Septiembre 2016;4302.177734
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Oct-16;4315.047363
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Nov-16;4501.24707
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Dic-16;4327.473633
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2017;Ene-17;4364.792969
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2017;Feb-17;3824.678223
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2017;Mar-17;4387.538574
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2017;Abr-17;4728.483887
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2017;May-17;4624.933594
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2017;Jun-17;4147.828613
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2017;Jul-17;4490.71582
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2017;Ago-17;4590.448242
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2017;Septiembre 2017;4844.746094
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2017;Oct-17;4901.940918
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2017;Nov-17;3399.815918
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2017;Dic-17;4737.857422
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2018;Ene-18;4839.787109
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2018;Feb-18;3127.829102
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2018;Mar-18;2973.505371
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2018;Abr-18;3123.006104
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2018;May-18;3162.122803
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2018;Jun-18;2897.745117
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2018;Jul-18;3324.941895
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2018;Ago-18;3370.923828
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2018;Septiembre 2018;3323.591309
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2018;Oct-18;4880.180176
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2018;Nov-18;2752.748535
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2018;Dic-18;3555.249512
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2019;Ene-19;3273.116699
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2019;Feb-19;2979.087402
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2019;Mar-19;2848.263672
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2019;Abr-19;2999.184326
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2019;May-19;2929.809814
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2019;Jun-19;2664.938965
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2019;Jul-19;5374.392578
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2019;Ago-19;4621.583984
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2019;Septiembre 2019;2941.440674
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2019;Oct-19;3782.56958
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2019;Nov-19;3512.591797
PICHINCHA;MIGRAX TABL RECUBI. x 10;SAVAL;2019;Dic-19;4316.141602
PICHINCHA;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2016;Feb-16;26.3584919
PICHINCHA;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2016;Mar-16;11.22222233
PICHINCHA;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2016;Jul-16;1.000000238
PICHINCHA;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2016;Ago-16;2.740741491
PICHINCHA;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2016;Septiembre 2016;1.000000238
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;Ene-16;387.2500305
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;Feb-16;389.2857056
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;Mar-16;458.3861694
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;Abr-16;352.8745117
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;May-16;306.206543
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;Jun-16;336.760437
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;Jul-16;369.0470886
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;Ago-16;293.415802
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;Septiembre 2016;390.3175049
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;Oct-16;270.5375671
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;Nov-16;394.5379028
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;Dic-16;418.706543
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;Ene-17;393.2299194
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;Feb-17;525.6003418
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;Mar-17;377.0486145
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;Abr-17;485.506012
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;May-17;278.4927979
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;Jun-17;523.5438232
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;Jul-17;367.7913818
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;Ago-17;446.9160156
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;Septiembre 2017;303.8509521
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;Oct-17;350.8244324
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;Nov-17;320.5121765
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;Dic-17;408.7565308
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Ene-18;508.1645813
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Feb-18;473.9555054
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Mar-18;559.348877
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Abr-18;553.9506226
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;May-18;343.6357422
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Jun-18;530.1507568
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Jul-18;348.9589233
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Ago-18;432.440094
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Septiembre 2018;435.5600281
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Oct-18;351.9053955
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Nov-18;463.1729431
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Dic-18;546.0003052
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Ene-19;446.8365479
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Feb-19;612.0182495
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Mar-19;574.5366821
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Abr-19;498.1270142
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;May-19;478.0749817
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Jun-19;472.5412292
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Jul-19;340.4530029
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Ago-19;480.4854736
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Septiembre 2019;325.7862549
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Oct-19;361.79776
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Nov-19;441.2441406
SANTA ELENA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Dic-19;487.7116699
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Ene-16;532.5357056
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Feb-16;495.0178833
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Mar-16;644.3417969
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Abr-16;528.7992554
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2016;May-16;581.666748
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Jun-16;393.9527893
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Jul-16;435.8320923
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Ago-16;369.3666077
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Septiembre 2016;611.0152588
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Oct-16;417.9949951
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Nov-16;501.7878113
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Dic-16;383.6468811
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Ene-17;295.3002014
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Feb-17;386.0532227
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Mar-17;421.4046326
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Abr-17;420.3760681
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2017;May-17;435.7012024
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Jun-17;733.2653809
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Jul-17;359.2906494
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Ago-17;420.4518738
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Septiembre 2017;308.6474915
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Oct-17;530.276123
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Nov-17;595.161377
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Dic-17;352.7272949
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Ene-18;350.5103149
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Feb-18;1978.793945
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Mar-18;655.9904785
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Abr-18;607.9876709
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2018;May-18;247.7371979
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Jun-18;569.3510132
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Jul-18;260.0692749
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Ago-18;293.8148193
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Septiembre 2018;397.4364319
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Oct-18;284.0316162
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Nov-18;334.2506714
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Dic-18;443.9646912
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Ene-19;324.5655823
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Feb-19;405.2273254
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Mar-19;450.0634155
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Abr-19;559.0906982
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2019;May-19;556.4741821
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Jun-19;552.4956665
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Jul-19;1276.153687
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Ago-19;334.3057861
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Septiembre 2019;342.6008606
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Oct-19;301.4578247
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Nov-19;520.414917
SANTA ELENA;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Dic-19;343.0015869
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Ene-16;87.80357361
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Feb-16;2.142857075
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Mar-16;0
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Abr-16;96.75492859
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;May-16;0
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Jun-16;1.954644918
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Jul-16;9.773225784
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Ago-16;5.909290314
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Septiembre 2016;1.989732742
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Oct-16;4.85152483
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Nov-16;3.909290075
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Dic-16;8.760814667
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Ene-17;15.78349209
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Feb-17;10.16517162
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Mar-17;11.72786999
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Abr-17;22.50109482
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;May-17;94.76519012
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Jun-17;3.896879673
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Jul-17;42.47159195
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Ago-17;11.76295853
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Septiembre 2017;17.61448288
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Oct-17;48.83103561
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Nov-17;44.41382599
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Dic-17;1.919557333
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Ene-18;202.3057556
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Feb-18;36.12584686
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Mar-18;10.75054836
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Abr-18;27.44547081
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;May-18;64.45574188
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Jun-18;187.6347656
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Jul-18;21.63716125
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Ago-18;11.78349209
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Septiembre 2018;64.2062912
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Oct-18;49.80836487
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Nov-18;38.16093826
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Dic-18;45.93416214
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Ene-19;69.44766235
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Feb-19;53.75273895
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Mar-19;68.56521606
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Abr-19;35.01167297
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;May-19;44.00149536
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Jun-19;50.41176224
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Jul-19;42.00100708
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Ago-19;44
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Septiembre 2019;69.66197205
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Oct-19;80
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Nov-19;32.00000381
SANTA ELENA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Dic-19;43.05555725
SANTA ELENA;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Ene-16;174.7321472
SANTA ELENA;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Feb-16;244.4821472
SANTA ELENA;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Mar-16;177.6852112
SANTA ELENA;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Abr-16;166.5519257
SANTA ELENA;MIGRAX TABL RECUBI. x 10;SAVAL;2016;May-16;174.6880646
SANTA ELENA;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Jun-16;204.1059875
SANTA ELENA;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Jul-16;186.261734
SANTA ELENA;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Ago-16;160.7826233
SANTA ELENA;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Septiembre 2016;193.2137299
SANTA ELENA;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Oct-16;137.7253876
SANTA ELENA;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Nov-16;330.7134094
