PROVINCE;PRESENTATION;LABORATORY;YEAR;MONTH;SALES UNITS
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/12/2020;671,999939
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2021;1/1/2021;436,0000305
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2021;1/2/2021;670,999939
LOS RÍOS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/4/2020;23,07692146
LOS RÍOS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/5/2020;92,30769348
LOS RÍOS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/6/2020;24,03846169
LOS RÍOS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/7/2020;37,5
LOS RÍOS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/8/2020;88,46154022
LOS RÍOS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/9/2020;484,615387
LOS RÍOS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/10/2020;384,6154175
LOS RÍOS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/11/2020;1030,769287
LOS RÍOS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/12/2020;164,4230652
LOS RÍOS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2021;1/1/2021;341,3461304
LOS RÍOS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2021;1/2/2021;384,615387
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/1/2020;8183,000488
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/2/2020;7658,000488
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/3/2020;7549
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/4/2020;6485
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/5/2020;6817
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/6/2020;5230
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/7/2020;8395
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/8/2020;7742,000977
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/9/2020;8607
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/10/2020;8484
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/11/2020;8860
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/12/2020;8652
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2021;1/1/2021;8597
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2021;1/2/2021;7122,999512
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/1/2020;1677
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/2/2020;1571
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/3/2020;2058,000244
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/4/2020;2274,000244
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/5/2020;1404
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/6/2020;1528
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/7/2020;1370
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/8/2020;1827
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/9/2020;1759,000122
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/10/2020;2042,000122
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/11/2020;1795
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/12/2020;2065
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2021;1/1/2021;1902,000122
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2021;1/2/2021;2107
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/1/2020;1863
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/2/2020;2271
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/3/2020;1768
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/4/2020;2032,999878
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/5/2020;1166
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/6/2020;1495
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/7/2020;1408
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/8/2020;2444,000244
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/9/2020;1805,999878
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/10/2020;1589
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/11/2020;600
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/12/2020;2211
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2021;1/1/2021;1682,999878
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2021;1/2/2021;1444
MANABI;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/1/2020;1067
MANABI;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/2/2020;1013
MANABI;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/3/2020;1019,000061
MANABI;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/4/2020;1787
MANABI;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/5/2020;798
MANABI;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/6/2020;761,000061
MANABI;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/7/2020;878
MANABI;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/8/2020;753,9998779
MANABI;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/9/2020;863,9998779
MANABI;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/10/2020;1266,000122
MANABI;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/11/2020;903
MANABI;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/12/2020;1143
MANABI;MIGRAX TABL RECUBI. x 10;SAVAL;2021;1/1/2021;967,999939
MANABI;MIGRAX TABL RECUBI. x 10;SAVAL;2021;1/2/2021;891
MANABI;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/3/2020;3,000000238
MANABI;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/4/2020;62
MANABI;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/5/2020;125,9999924
MANABI;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/6/2020;46,99999619
MANABI;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/7/2020;59,00000381
MANABI;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/8/2020;126,0000076
MANABI;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/9/2020;573
MANABI;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/10/2020;224
MANABI;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/11/2020;534
MANABI;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/12/2020;471
MANABI;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2021;1/1/2021;479,9999084
MANABI;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2021;1/2/2021;369
MORONA SANTIAGO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/1/2020;341
MORONA SANTIAGO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/2/2020;391
MORONA SANTIAGO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/3/2020;444
MORONA SANTIAGO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/4/2020;319
MORONA SANTIAGO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/5/2020;382
MORONA SANTIAGO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/6/2020;376
MORONA SANTIAGO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/7/2020;556
MORONA SANTIAGO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/8/2020;426
MORONA SANTIAGO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/9/2020;350
MORONA SANTIAGO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/10/2020;407
MORONA SANTIAGO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/11/2020;265
MORONA SANTIAGO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/12/2020;456
MORONA SANTIAGO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2021;1/1/2021;380,9999695
MORONA SANTIAGO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2021;1/2/2021;378
MORONA SANTIAGO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/1/2020;106
MORONA SANTIAGO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/2/2020;61
MORONA SANTIAGO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/3/2020;125
MORONA SANTIAGO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/4/2020;104,0000076
MORONA SANTIAGO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/5/2020;66
MORONA SANTIAGO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/6/2020;113
MORONA SANTIAGO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/7/2020;134
MORONA SANTIAGO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/8/2020;117
MORONA SANTIAGO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/9/2020;119
MORONA SANTIAGO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/10/2020;157
MORONA SANTIAGO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/11/2020;153
MORONA SANTIAGO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/12/2020;315,9999695
MORONA SANTIAGO;MIGRA DORIXINA TABL x 20;MEGALABS;2021;1/1/2021;113
MORONA SANTIAGO;MIGRA DORIXINA TABL x 20;MEGALABS;2021;1/2/2021;81
MORONA SANTIAGO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/1/2020;83
MORONA SANTIAGO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/2/2020;49
MORONA SANTIAGO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/3/2020;121,9999924
MORONA SANTIAGO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/4/2020;78
MORONA SANTIAGO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/5/2020;36
MORONA SANTIAGO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/6/2020;167,0000153
MORONA SANTIAGO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/7/2020;166
MORONA SANTIAGO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/8/2020;153
MORONA SANTIAGO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/9/2020;64
MORONA SANTIAGO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/10/2020;73
MORONA SANTIAGO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/11/2020;2
MORONA SANTIAGO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/12/2020;51
MORONA SANTIAGO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2021;1/1/2021;78,99999237
MORONA SANTIAGO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2021;1/2/2021;85
MORONA SANTIAGO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/1/2020;44,00000381
MORONA SANTIAGO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/2/2020;41
MORONA SANTIAGO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/3/2020;54,99999619
MORONA SANTIAGO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/4/2020;57
MORONA SANTIAGO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/5/2020;60
MORONA SANTIAGO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/6/2020;48
MORONA SANTIAGO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/7/2020;26
MORONA SANTIAGO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/8/2020;36
MORONA SANTIAGO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/9/2020;38
MORONA SANTIAGO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/10/2020;103
MORONA SANTIAGO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/11/2020;41
MORONA SANTIAGO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/12/2020;117
MORONA SANTIAGO;MIGRAX TABL RECUBI. x 10;SAVAL;2021;1/1/2021;80,00000763
MORONA SANTIAGO;MIGRAX TABL RECUBI. x 10;SAVAL;2021;1/2/2021;66
MORONA SANTIAGO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/4/2020;3
MORONA SANTIAGO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/5/2020;10
MORONA SANTIAGO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/6/2020;6
MORONA SANTIAGO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/7/2020;8
MORONA SANTIAGO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/8/2020;35
MORONA SANTIAGO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/9/2020;7
MORONA SANTIAGO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/10/2020;3
MORONA SANTIAGO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/11/2020;3
MORONA SANTIAGO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/12/2020;41
MORONA SANTIAGO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2021;1/1/2021;10
MORONA SANTIAGO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2021;1/2/2021;4
NAPO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/1/2020;172,0000153
NAPO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/2/2020;144
NAPO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/3/2020;155
NAPO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/4/2020;141
NAPO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/5/2020;130
NAPO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/6/2020;141
NAPO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/7/2020;123
NAPO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/8/2020;137
NAPO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/9/2020;166,9999847
NAPO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/10/2020;129
NAPO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/11/2020;159
NAPO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/12/2020;151
NAPO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2021;1/1/2021;206,0000153
NAPO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2021;1/2/2021;116
NAPO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/1/2020;102,0000076
NAPO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/2/2020;91
NAPO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/3/2020;138
NAPO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/4/2020;94,99999237
NAPO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/5/2020;109
NAPO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/6/2020;108
NAPO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/7/2020;116,0000076
NAPO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/8/2020;102
NAPO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/9/2020;99,00000763
NAPO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/10/2020;129
NAPO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/11/2020;110,0000076
NAPO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/12/2020;139
NAPO;MIGRA DORIXINA TABL x 20;MEGALABS;2021;1/1/2021;105,0000076
NAPO;MIGRA DORIXINA TABL x 20;MEGALABS;2021;1/2/2021;90
NAPO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/1/2020;10
NAPO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/2/2020;2
NAPO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/3/2020;2
NAPO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/4/2020;5
NAPO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/5/2020;2
NAPO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/6/2020;1
NAPO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/7/2020;38
NAPO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/8/2020;8,000000954
NAPO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/9/2020;20
NAPO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/10/2020;29,99999809
NAPO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/11/2020;2
NAPO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/12/2020;10
NAPO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2021;1/1/2021;16
NAPO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2021;1/2/2021;6
NAPO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/1/2020;151
NAPO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/2/2020;100,0000153
NAPO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/3/2020;111,9999924
NAPO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/4/2020;84,99999237
NAPO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/5/2020;98,00000763
NAPO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/6/2020;103
NAPO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/7/2020;100,0000076
NAPO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/8/2020;42
NAPO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/9/2020;73
NAPO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/10/2020;45
NAPO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/11/2020;78
NAPO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/12/2020;61
NAPO;MIGRAX TABL RECUBI. x 10;SAVAL;2021;1/1/2021;60
NAPO;MIGRAX TABL RECUBI. x 10;SAVAL;2021;1/2/2021;51
NAPO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/5/2020;2,999999762
NAPO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/6/2020;2
NAPO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/7/2020;1,999999881
NAPO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/8/2020;1,000000119
NAPO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/12/2020;3
ORELLANA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/1/2020;257
ORELLANA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/2/2020;275
ORELLANA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/3/2020;348
ORELLANA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/4/2020;225,0000153
ORELLANA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/5/2020;247
ORELLANA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/6/2020;294
ORELLANA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/7/2020;274,0000305
ORELLANA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/8/2020;311
ORELLANA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/9/2020;239
ORELLANA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/10/2020;291
ORELLANA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/11/2020;180
ORELLANA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/12/2020;295,9999695
ORELLANA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2021;1/1/2021;317,0000305
ORELLANA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2021;1/2/2021;260
ORELLANA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/1/2020;151
ORELLANA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/2/2020;127,0000076
ORELLANA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/3/2020;255,9999847
ORELLANA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/4/2020;197
ORELLANA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/5/2020;172
ORELLANA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/6/2020;234
ORELLANA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/7/2020;243
ORELLANA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/8/2020;194
ORELLANA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/9/2020;208
ORELLANA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/10/2020;178
ORELLANA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/11/2020;210,9999847
ORELLANA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/12/2020;205,9999847
ORELLANA;MIGRA DORIXINA TABL x 20;MEGALABS;2021;1/1/2021;202
ORELLANA;MIGRA DORIXINA TABL x 20;MEGALABS;2021;1/2/2021;180
ORELLANA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/1/2020;28
ORELLANA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/2/2020;58,00000381
ORELLANA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/3/2020;26
ORELLANA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/4/2020;16
ORELLANA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/5/2020;37,00000381
ORELLANA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/6/2020;27
ORELLANA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/7/2020;24
ORELLANA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/8/2020;37
ORELLANA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/9/2020;56,99999619
ORELLANA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/10/2020;44,99999619
ORELLANA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/11/2020;5
ORELLANA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/12/2020;32
ORELLANA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2021;1/1/2021;83
ORELLANA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2021;1/2/2021;36
ORELLANA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/1/2020;261
ORELLANA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/2/2020;244,0000305
ORELLANA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/3/2020;333
ORELLANA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/4/2020;200,0000153
ORELLANA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/5/2020;196,9999847
ORELLANA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/6/2020;255
ORELLANA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/7/2020;222
ORELLANA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/8/2020;166
ORELLANA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/9/2020;188,0000153
ORELLANA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/10/2020;170
ORELLANA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/11/2020;190
ORELLANA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/12/2020;212
ORELLANA;MIGRAX TABL RECUBI. x 10;SAVAL;2021;1/1/2021;221
ORELLANA;MIGRAX TABL RECUBI. x 10;SAVAL;2021;1/2/2021;124,0000076
ORELLANA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/3/2020;20,00000191
ORELLANA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/4/2020;5
ORELLANA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/5/2020;18
ORELLANA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/6/2020;4
ORELLANA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/7/2020;10
ORELLANA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/8/2020;12
ORELLANA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/9/2020;19
ORELLANA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/10/2020;20
ORELLANA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/11/2020;10,00000095
ORELLANA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/12/2020;10
ORELLANA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2021;1/1/2021;19
ORELLANA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2021;1/2/2021;7
PASTAZA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/1/2020;219,0000153
PASTAZA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/2/2020;188
PASTAZA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/3/2020;272,0000305
PASTAZA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/4/2020;197
PASTAZA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/5/2020;146
